file,label,dist_centroid,valence,arousal,familiarity,title,composer,film,year,genre,director
therubberbandmanthespinnersavengersinfinitysample2mp3.mp3,4,1.5395025784386425,0.54738,0.91481,familiar-feeling-not-familiar,The Rubberband Man,The Spinners / Thomas Bell and Linda Creed,Avengers: Infinity War,2018.0,Action Adventure Sci-Fi,"Anthony Russo, Joe Russo"
thatslifefranksinatrajokersample1mp3.mp3,4,1.5735849450874613,-0.00525,-0.0155,never-heard-this,That's Life,Frank Sinatra / Dean Kay & Kelly Gordon,Joker,2019.0,Crime Drama Thriller,Todd Phillips
kyleeastwoodgrantorinofeathughcoltmancrdownloadsample1mp3.mp3,4,1.5913042158695507,0.30898,0.47,not-sure,Gran Torino,Kyle Eastwood/Michael Stevens/Clint Eastwood/Jamie Cullum,Gran Torino,2008.0,Drama,Clint Eastwood
helpmemakeitthroughthenightkriskristoffersoncorsagesample2mp3.mp3,4,1.597448074058095,0.160985,0.409505,never-heard-this,Help Me Make It Through The Night,Kris Kristofferson,Corsage,2022.0,Biography Drama History,Marie Kreutzer
startawarthenationalwarriorsample2mp3.mp3,4,1.6027860904518785,0.05031,0.05755,never-heard-this,Start A War,The National/Matthew Berninger/Aaron Dessner,Warrior,2011.0,Action Drama Sport,Gavin O'Connor
whiplashoverturejustinhurwitzsample1mp3.mp3,4,1.6355817302362956,0.70348,0.39981,familiar-feeling-not-familiar,Overture,Justin Hurwitz,Whiplash,2014.0,Drama Music,Damien Chazelle
wontgetfooledagainthewhotopgunmavericksample2mp3.mp3,4,1.6455847098246223,0.81568,0.7175,definitely-familiar,Won't Get Fooled Again,Pete Townsend / The Who,Top Gun: Maverick,2022.0,Action Drama,Joseph Kosinski
theworstpersonintheworldharrynilssonisaidgoodbyetomesample1mp3.mp3,4,1.6505867159916152,0.405,-0.23875,familiar-feeling-not-familiar,I Said Goodbye To Me,Harry Nilsson,The Worst Person In The World,2021.0,"Comedy, Drama, Romance",Joachim Trier
kesariyabrahmastrapritamsample2mp3.mp3,4,1.725668398647452,-0.08852,-0.90547,familiar,Kesariya,Pritam Chakraborty,Brahmastra Part One: Shiva,2022.0,Action Adventure Fantasy,Ayan Mukerji
whiplashhanklevysample2mp3.mp3,4,1.7449314317691496,0.33445,0.35555,not-sure,Whiplash,Hank Levy,Whiplash,2014.0,Drama Music,Damien Chazelle
djangounchainedluisbacalovdjangosample1mp3.mp3,4,1.7529046190066242,0.53381,0.54981,familiar,Django,Luis Bacalov/ Rocky Roberts,Django Unchained,2012.0,Drama Western,Quentin Tarantino
djangounchainedluisbacalovdjangosample2mp3.mp3,4,1.755771610907544,0.43848,0.71583,never-heard-this,Django,Luis Bacalov/ Rocky Roberts,Django Unchained,2012.0,Drama Western,Quentin Tarantino
kesariyabrahmastrapritamsample1mp3.mp3,4,1.7849477625998165,0.56098,0.18551,familiar-feeling-not-familiar,Kesariya,Pritam Chakraborty,Brahmastra Part One: Shiva,2022.0,Action Adventure Fantasy,Ayan Mukerji
tomorrowmaynotbeyourdaytajmahallicoricepizzasample2mp3.mp3,4,1.942594505029101,0.30398,0.78125,never-heard-this,Tomorrow May Not Be Your Day,Taj Mahal,Licorice Pizza,2021.0,Comedy Drama Romance,Paul Thomas Anderson
ingloriousbasterdsthegreenleavesofsummernickperitosample1mp3.mp3,4,1.946901768668414,0.17924,-0.270995,familiar-feeling-not-familiar,The Green Leaves of Summer,Nick Perito,Inglorious Basterds,2009.0,Adventure Drama War,Quentin Tarantino
wontgetfooledagainthewhotopgunmavericksample1mp3.mp3,4,1.9657833347091027,-0.58402,0.17551,familiar,Won't Get Fooled Again,Pete Townsend / The Who,Top Gun: Maverick,2022.0,Action Drama,Joseph Kosinski
robotscapturehumansmarkmothersbaughthemitchellsvsthemachinessample2mp3.mp3,4,1.9769443322915,0.1525,-0.4,familiar,Robots Capture Humans,Mark Mothersbaugh,The Mitchells vs the Machines,2021.0,Animation Adventure Comedy,"Michael Rianda, Jeff Rowe"
alexanderhamiltonhamiltonsample2mp3.mp3,4,1.9831151619569174,0.7325,0.69188,never-heard-this,Alexander Hamilton,Lin-Manuel Miranda / Cast of Hamilton,Hamilton,2020.0,Biography Drama History Musical,Thomas Kail
alexanderhamiltonhamiltonsample1mp3.mp3,4,1.9840441567439102,0.0,0.0,never-heard-this,Alexander Hamilton,Lin-Manuel Miranda / Cast of Hamilton,Hamilton,2020.0,Biography Drama History Musical,Thomas Kail
dustmybroomelmorejamesthewolfofwallstreetsample2mp3.mp3,4,1.9993720465468359,0.20886499999999997,0.200155,familiar,Dust My Broom,Elmore James,The Wolf Of Wall Street,2013.0,Biography Comedy Crime,Martin Scorsese
toooldtodieyoungbrotherdegedjangounchainedsample2mp3.mp3,4,2.0616721209470987,0.18698,0.35583,familiar-feeling-not-familiar,Too Old To Die Young,Brother Dege/ Dege Legg,Django Unchained,2012.0,Drama Western,Quentin Tarantino
sikilizakwawahengamichaelabelsgetoutsample2mp3.mp3,4,2.079837792832142,0.26797000000000004,-0.46297,never-heard-this,Sikiliza Kwa Wahenga,Michael Abels,Get Out,2017.0,Horror Mystery Thriller,Jordan Peele
neildiamondbrotherlovestravellingsalvationshowonceuponatimeinhollywoodsample2mp3.mp3,4,2.0940099615254333,0.3,0.82,never-heard-this,Brother Love's Salvation Show,Neil Diamond,Once Upon a Time... in Hollywood,2019.0,Comedy Drama,Quentin Tarantino
thebeegeestolovesomebodyglassonionsample2mp3.mp3,4,2.1200338532271887,0.35648,0.305,never-heard-this,To Love Somebody,The Bee Gees,Glass Onion: A Knives Out Mystery,2022.0,Comedy Crime Drama,Rian Johnson
toystory3lefreakchicsample1mp3.mp3,4,2.164392146837025,0.55381,0.53981,definitely-familiar,Le Freak,Chic,Toy Story 3,2010.0,Animation Adventure Comedy,Lee Unkrich
theirishmanrobbierobertsonthemefortheirishmansample1mp3.mp3,4,2.1681563590355717,-0.35801,-0.37,familiar-feeling-not-familiar,Theme For The Irishman,Robbie Robertson,The Irishman,2019.0,Biography Crime Drama,Martin Scorsese
sparkleyournameradwimpssample1mp3.mp3,4,2.1880304648408164,0.395,0.315,never-heard-this,Sparkle,Radwimps,Your Name.,2016.0,Animation Drama Fantasy,Makoto Shinkai
sparksleoscaraxronmaelrusselmaelshesoutofthisworldannettesample1mp3.mp3,4,2.2102508919177026,0.63445,-0.005940000000000001,never-heard-this,She's Out Of This World!,"Sparks, Leos Carax, Ron Mael, Russel Mael, Adam Driver, Marion Cotillard",Annette,2021.0,Drama Musical Romance,Leos Carax
sparksleoscaraxronmaelrusselmaelshesoutofthisworldannettesample2mp3.mp3,4,2.219605365452422,0.61031,0.8198099999999999,definitely-familiar,She's Out Of This World!,"Sparks, Leos Carax, Ron Mael, Russel Mael, Adam Driver, Marion Cotillard",Annette,2021.0,Drama Musical Romance,Leos Carax
caravandukeellingtonjuantizoljohnwassonwhiplashsample1mp3.mp3,4,2.219921722549157,0.398075,-0.50789,definitely-familiar,Caravan,John Wasson/ Duke Ellington/ Juan Tizol,Whiplash,2014.0,Drama Music,Damien Chazelle
whatalifescarletpleasureanotherroundsample1mp3.mp3,4,2.2204858533637255,0.37766,0.05901,never-heard-this,What A Life,"Scarlet Pleasure, Alexander Lørup Malone, Emil Goll, Joachim Dencker",Another Round,2020.0,"Comedy, Drama",Thomas Vinterberg
realgonekiddeaconblueaftersunsample1mp3.mp3,4,2.2241455749555383,0.81297,0.4818,familiar,Real Gone Kid,Ricky Ross/Deacon Blue,Aftersun,2022.0,Drama,Charlotte Wells
hadiaslucamundacasample2mp3.mp3,4,2.230763092025767,0.27488,0.26871,not-sure,Ha Dias,Luca Mundaca,End of Watch,2012.0,Action Thriller,David Ayer
itllallbeoverthesupremejubileesmoonlightsample2mp3.mp3,4,2.2372933697665234,-0.74047,0.20492,familiar-feeling-not-familiar,It'll All Be Over,The Supreme Jubilees,Moonlight,2016.0,Drama,Barry Jenkins
toooldtodieyoungbrotherdegedjangounchainedsample1mp3.mp3,4,2.239440517592754,0.558,0.03022,never-heard-this,Too Old To Die Young,Brother Dege/ Dege Legg,Django Unchained,2012.0,Drama Western,Quentin Tarantino
daydreambelieverthemonkeeswomentalkingsample1mp3.mp3,4,2.247631000230814,0.18102000000000001,0.43289,familiar-feeling-not-familiar,Daydream Believer,"The Monkees, John Stewart",Women Talking,2022.0,Drama,Sarah Polley
seeyouchristopherbeardanielrossenpastlivessample1mp3.mp3,4,2.2624207726411854,-0.34099,0.2675,not-sure,See You,"Christopher Bear, Daniel Rossen",Past Lives,2023.0,Drama Romance,Celine Song
theworstpersonintheworldharrynilssonisaidgoodbyetomesample2mp3.mp3,4,2.2781185369714043,0.17925,0.18125,never-heard-this,I Said Goodbye To Me,Harry Nilsson,The Worst Person In The World,2021.0,"Comedy, Drama, Romance",Joachim Trier
timelifetheodoreshapirojosegonzalezmarkgrahamthesecretlifeofwaltermittysample1mp3.mp3,4,2.280790607613704,0.575,0.615,never-heard-this,Time & Life,"Theodore Shapiro, José González, Mark Graham",The Secret Life of Walter Mitty,2013.0,Adventure Comedy Drama,Ben Stiller
realgonekiddeaconblueaftersunsample2mp3.mp3,4,2.2823004459552636,0.53547,0.68276,familiar,Real Gone Kid,Ricky Ross/Deacon Blue,Aftersun,2022.0,Drama,Charlotte Wells
nirvanasomethinginthewaythebatmansample1mp3.mp3,4,2.3037381263062744,0.04424,-0.0005,never-heard-this,Something In The Way,"Nirvana, Kurt Cobain",The Batman,2022.0,Action Crime Drama,Matt Reeves
mexicaninstituteofsoundjalalefromcocosample2mp3.mp3,4,2.306617628023316,0.46597999999999995,0.5075000000000001,familiar-feeling-not-familiar,Jálale,Mexican Institute of Sound / Camilo Lara,Coco,2017.0,Animation Adventure Comedy,"Lee Unkrich, Adrian Molina"
whatthismissionsaboutda5bloodsterenceblanchardsample2mp3.mp3,4,2.3140018329737084,0.53365,0.36755,never-heard-this,What This Mission's About,Terence Blanchard,Da 5 Bloods,2020.0,Adventure Drama War,Spike Lee
decisiontoleavemistjunghoonheesample2mp3.mp3,4,2.3167238865621886,0.44475,0.23731,never-heard-this,Mist,Jung Hoon Hee and Song Chang-sik,Decision To Leave,2022.0,"Crime, Drama, Mystery",Park Chan-wook
vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,4,2.333188524859643,0.45448500000000003,0.26295,never-heard-this,And The Healing Has Begun,Van Morrison,Belfast,2021.0,Biography Drama Romance,Kenneth Branagh
astoryaboutlettersalfonsogaguilarklaussample2mp3.mp3,4,2.3508224075718367,0.0007800000000000029,0.17836000000000002,familiar-feeling-not-familiar,A Story About Letters,Alfonso G. Aguilar,Klaus,2019.0,Animation Adventure Comedy,"Sergio Pablos, Carlos Martínez López"
upisdownhanszimmerpiratesofthecaribbeanatworldsendsample1mp3.mp3,4,2.376064627539936,0.0,0.0,never-heard-this,Up Is Down,Hans Zimmer,Pirates of the Caribbean: At World's End,2007.0,Action Adventure Fantasy,Gore Verbinski
tenetrainynightintallinnludwiggoranssonsample2mp3.mp3,4,2.395485594046916,0.43373,-0.64949,never-heard-this,RAINY NIGHT IN TALLINN,Ludwig Göransson,Tenet,2020.0,Action Sci-Fi Thriller,Christopher Nolan
itllallbeoverthesupremejubileesmoonlightsample1mp3.mp3,4,2.4057226072862514,0.27656,0.70525,never-heard-this,It'll All Be Over,The Supreme Jubilees,Moonlight,2016.0,Drama,Barry Jenkins
sikilizakwawahengamichaelabelsgetoutsample1mp3.mp3,4,2.4148339116675053,0.22932,-0.22099,never-heard-this,Sikiliza Kwa Wahenga,Michael Abels,Get Out,2017.0,Horror Mystery Thriller,Jordan Peele
joyturnstosadnessagrowingpersonalitymichaelgiacchinoinsideoutsample2mp3.mp3,4,2.4183488140482288,0.51723,0.9125,familiar-feeling-not-familiar,Joy Turns into Sadness/A Growing Personality,Michael Giacchino,Inside Out,2015.0,Animation Adventure Comedy,"Pete Docter, Ronnie Del Carmen"
acrosstheoceanthomasnewmanelementalsample2mp3.mp3,4,2.4559998196401605,0.34148,0.58555,familiar-feeling-not-familiar,Across The Ocean,Thomas Newman,Elemental,2023.0,Animation Adventure Comedy,Peter Sohn
astoryaboutlettersalfonsogaguilarklaussample1mp3.mp3,4,2.4576572528613183,0.30581,0.0,familiar-feeling-not-familiar,A Story About Letters,Alfonso G. Aguilar,Klaus,2019.0,Animation Adventure Comedy,"Sergio Pablos, Carlos Martínez López"
hadiaslucamundacasample1mp3.mp3,4,2.4900823684180717,0.18699,0.81902,not-sure,Ha Dias,Luca Mundaca,End of Watch,2012.0,Action Thriller,David Ayer
vanmorrisonwarmlovebelfastsample1mp3.mp3,4,2.5195433676747956,-0.75352,0.00453,familiar,Warm Love,Van Morrison,Belfast,2021.0,Biography Drama Romance,Kenneth Branagh
buckskinstallionbluestownesvanzandtthreebillboardsoutsideebbingmissourisample1mp3.mp3,4,2.519592349227417,-0.64906,0.5025,familiar-feeling-not-familiar,Buckskin Stallion Blues,Townes Van Zandt,"Three Billboards Outside Ebbing, Missouri",2017.0,Comedy Crime Drama,Martin McDonagh
katieslifegoodcopdogcopmarkmothersbaughthemitchellsvsthemachinessample2mp3.mp3,4,2.5384026208992387,0.35453,-0.17344,familiar,Katie's Life/Good Cop Dog Cop,Mark Mothersbaugh,The Mitchells vs the Machines,2021.0,Animation Adventure Comedy,"Michael Rianda, Jeff Rowe"
neildiamondbrotherlovestravellingsalvationshowonceuponatimeinhollywoodsample1mp3.mp3,4,2.5491547574357956,0.54425,0.72125,never-heard-this,Brother Love's Salvation Show,Neil Diamond,Once Upon a Time... in Hollywood,2019.0,Comedy Drama,Quentin Tarantino
whiplashhanklevysample1mp3.mp3,4,2.56423645835623,0.67449,0.73875,familiar-feeling-not-familiar,Whiplash,Hank Levy,Whiplash,2014.0,Drama Music,Damien Chazelle
ciaopapagregorymannalexandredesplatguillermodeltorospinnochiosample1mp3.mp3,4,2.5739907620438154,0.36225,0.18625,familiar-feeling-not-familiar,Ciao Papa,"Alexandre Desplat, Gregory Mann, Guillermo del Toro",Guillermo del Toro's Pinocchio,2022.0,Animation Drama Family,"Guillermo del Toro, Mark Gustafson"
aaronburrsirhamiltonsample1mp3.mp3,4,2.575774071720285,0.54445,0.08156,never-heard-this,Aaron Burr Sir,Lin-Manuel Miranda / Cast of Hamilton,Hamilton,2020.0,Biography Drama History Musical,Thomas Kail
faretheewelldinkssongoscarisaacmarcusmumfordinsidellewyndavissample2mp3.mp3,4,2.6223782919170215,0.17047,0.18953,never-heard-this,Fare Thee Well (Dink's Song),"Oscar Isaac, Marcus Mumford",Inside Llewyn Davis,2013.0,Drama Music,"Ethan Coen, Joel Coen"
buckskinstallionbluestownesvanzandtthreebillboardsoutsideebbingmissourisample2mp3.mp3,4,2.6312935082727846,-0.187,0.74022,never-heard-this,Buckskin Stallion Blues,Townes Van Zandt,"Three Billboards Outside Ebbing, Missouri",2017.0,Comedy Crime Drama,Martin McDonagh
jimcrowthehelpthomasnewmansample1mp3.mp3,4,2.665411984828333,0.81901,0.4925,familiar-feeling-not-familiar,Jim Crow,Thomas Newman,The Help,2011.0,Drama,Tate Taylor
everythingeverywhereallatonceinanotherlifesonluxsample1mp3.mp3,4,2.716703460804443,-0.15555,0.74156,familiar-feeling-not-familiar,In Another Life,"Son Lux, Rafiq Bhatia, Ryan Lott",Everything Everywhere All At Once,2022.0,"Action, Adventure, Comedy","Daniel Kwan, Daniel Scheinert"
cantoatgabelmeisterspeakthegrandbudapesthotelalexandredesplatsample2mp3.mp3,4,2.743453706397427,0.57297,-0.1307,familiar-feeling-not-familiar,Canto At Gabelmeister's Peak,Alexandre Desplat,The Grand Budapest Hotel,2014.0,Adventure Comedy Crime,Wes Anderson
drivemycartheimportantthingistoworkeikoishibashisample1mp3.mp3,4,2.7573271989634227,0.01848,0.60004,familiar-feeling-not-familiar,Drive My Car,Eiko Ishibashi,Drive my Car,2021.0,Drama,Ryûsuke Hamaguchi
ninasimoneiputaspellonyoufordvferrarisample2mp3.mp3,4,2.7884028947964614,0.0,0.0,familiar,I Put A Spell On You,Nina Simone/ Screamin' Jay Hawkins,Ford v Ferrari,2019.0,Action Biography Drama,James Mangold
summermontagemadelinelalalandjustinhurwitzsample1mp3.mp3,4,2.799473598983205,0.95531,0.94583,definitely-familiar,Summer Montage / Madeline,Justin Hurwitz,La La Land,2016.0,Comedy Drama Music,Damien Chazelle
greenbooksoundtracksolongloversislandthebluejayssample2mp3.mp3,4,2.8211883424040782,-4.500000000000337e-05,0.73026,familiar,So Long Lovers Island,The Blue Jays,Green Book,2018.0,Biography Comedy Drama,Peter Farrelly
thatslifefranksinatrajokersample2mp3.mp3,4,2.8450720911450107,0.84695,-0.03844,definitely-familiar,That's Life,Frank Sinatra / Dean Kay & Kelly Gordon,Joker,2019.0,Crime Drama Thriller,Todd Phillips
faretheewelldinkssongoscarisaacmarcusmumfordinsidellewyndavissample1mp3.mp3,4,2.8798403184960284,0.0,0.67555,familiar-feeling-not-familiar,Fare Thee Well (Dink's Song),"Oscar Isaac, Marcus Mumford",Inside Llewyn Davis,2013.0,Drama Music,"Ethan Coen, Joel Coen"
parallelmotherssesiondefotosalbertoiglesiasmadresparalelassample1mp3.mp3,4,2.9050798969938594,0.23148000000000002,-0.246875,never-heard-this,Sesión de fotos,Alberto Iglesias,Parallel Mothers,2021.0,Drama,Pedro Almodóvar
summermontagemadelinelalalandjustinhurwitzsample2mp3.mp3,4,2.981174971150805,0.83225,0.73305,never-heard-this,Summer Montage / Madeline,Justin Hurwitz,La La Land,2016.0,Comedy Drama Music,Damien Chazelle
zaralarssoninvisibleklaussample1mp3.mp3,4,2.9987839946950654,0.55047,0.48481,familiar,Invisible,Zara Larsson,Klaus,2019.0,Animation Adventure Comedy,"Sergio Pablos, Carlos Martínez López"
mexicaninstituteofsoundjalalefromcocosample1mp3.mp3,4,3.0070707481609213,0.361145,0.62083,not-sure,Jálale,Mexican Institute of Sound / Camilo Lara,Coco,2017.0,Animation Adventure Comedy,"Lee Unkrich, Adrian Molina"
polegnalaetodoratheensembleofthebulgarianrepublicthebansheesofinisherinsample2mp3.mp3,4,3.053331439072235,0.0,0.46289,never-heard-this,Polegnala E Todora,The Ensemble of the Bulgarian Republic,The Banshees of Inisherin,2022.0,Comedy Drama,Martin McDonagh
thehungryghostaaroncupplesislandofthehungryghostssample2mp3.mp3,4,3.0595607289750824,0.54236,-0.74476,never-heard-this,The Hungry Ghost,Aaron Cupples,Island of the Hungry Ghosts,2018.0,Documentary,Gabrielle Brady
nathanjohnsonthemefromglassonionglassonionsample1mp3.mp3,4,3.246448568304485,0.42844,0.56305,never-heard-this,Theme from Glass Onion,Nathan Johnson,Glass Onion: A Knives Out Mystery,2022.0,Comedy Crime Drama,Rian Johnson
vanmorrisonwarmlovebelfastsample2mp3.mp3,4,3.4220635508096655,0.106,0.367405,definitely-familiar,Warm Love,Van Morrison,Belfast,2021.0,Biography Drama Romance,Kenneth Branagh
parallelmotherssesiondefotosalbertoiglesiasmadresparalelassample2mp3.mp3,4,3.52076473113877,0.63348,4e-05,never-heard-this,Sesión de fotos,Alberto Iglesias,Parallel Mothers,2021.0,Drama,Pedro Almodóvar
themazepatrickdoyleharrypotterandthegobletoffiresample1mp3.mp3,4,3.611667015866972,0.81898,0.01,not-sure,The Maze,Patrick Doyle,Harry Potter and the Goblet of Fire,2005.0,Adventure Family Fantasy,Mike Newell
c90soundtreeundertheskinsample1mp3.mp3,4,3.701335887470661,0.0345,-0.036,never-heard-this,C90,"Soundtree, Luis Almau (as Almau), Peter Raeburn (as Raeburn)",Under The Skin,2013.0,Drama Horror Mystery,Jonathan Glazer
lasvisitasalbertoiglesiasparallelmotherssample1mp3.mp3,4,3.714494125888499,0.07648,-0.34945,not-sure,Las visitas,Alberto Iglesias,Parallel Mothers,2021.0,Drama,Pedro Almodóvar
themazepatrickdoyleharrypotterandthegobletoffiresample2mp3.mp3,4,3.715725868067016,0.61875,0.48,familiar,The Maze,Patrick Doyle,Harry Potter and the Goblet of Fire,2005.0,Adventure Family Fantasy,Mike Newell
caravandukeellingtonjuantizoljohnwassonwhiplashsample2mp3.mp3,4,3.741792274148766,0.6825,-0.25,never-heard-this,Caravan,John Wasson/ Duke Ellington/ Juan Tizol,Whiplash,2014.0,Drama Music,Damien Chazelle
c90soundtreeundertheskinsample2mp3.mp3,4,3.7657844198529458,0.80625,-0.72922,never-heard-this,C90,"Soundtree, Luis Almau (as Almau), Peter Raeburn (as Raeburn)",Under The Skin,2013.0,Drama Horror Mystery,Jonathan Glazer
7horsemethlabzosostickerthewolfofwallstreetsample1mp3.mp3,4,3.783640736670867,0.00975,-0.008,never-heard-this,Meth Lab Zoso Sticker,Joie Calio / Phil Leavitt / 7Horse,The Wolf Of Wall Street,2013.0,Biography Comedy Crime,Martin Scorsese
decisiontoleavemistjunghoonheesample1mp3.mp3,4,3.856035228718148,-0.66902,-0.68,familiar,Mist,Jung Hoon Hee and Song Chang-sik,Decision To Leave,2022.0,"Crime, Drama, Mystery",Park Chan-wook
antoniosanchezdoorsanddistancebirdmansample2mp3.mp3,4,4.5009234133547364,0.246865,0.20036,not-sure,Doors and Distance,Antonio Sánchez,Birdman,2014.0,Comedy Drama,Alejandro G. Iñárritu
thehungryghostaaroncupplesislandofthehungryghostssample1mp3.mp3,4,6.339155976917849,0.29175,0.15981,familiar-feeling-not-familiar,The Hungry Ghost,Aaron Cupples,Island of the Hungry Ghosts,2018.0,Documentary,Gabrielle Brady
almosthumanantoniosanchezbirdmansample2mp3.mp3,4,6.715317179268455,0.68445,0.27555,not-sure,Almost Human,Antonio Sánchez,Birdman,2014.0,Comedy Drama,Alejandro G. Iñárritu
openingthemefromathousandandonegarygunnathousandandonesample2mp3.mp3,5,1.1716092342584126,0.36074,0.412265,familiar-feeling-not-familiar,Opening Theme from A Thousand and One,Gary Gunn,A Thousand and One,2023.0,Crime Drama,A.V. Rockwell
bladerunnerhanszimmerbenjaminwallfischbladerunner2049sample1mp3.mp3,5,1.4284491298461515,0.0,0.0,familiar-feeling-not-familiar,Blade Runner,"Benjamin Wallfisch, Hans Zimmer",Blade Runner 2049,2017.0,Action Drama Mystery,Denis Villeneuve
dunetheonehanszimmersample2mp3.mp3,5,1.4959960785494655,0.5144500000000001,0.43945,familiar-feeling-not-familiar,The One,Hans Zimmer,Dune,2021.0,Action Adventure Drama,Denis Villeneuve
lapunturadellamorteenniomorriconethehatefuleightsample1mp3.mp3,5,1.6121676858256166,0.47181,0.00481,never-heard-this,La Puntura Della Morte,Ennio Morricone,The Hateful Eight,2015.0,Crime Drama Mystery,Quentin Tarantino
licoricepizzajonnygreenwoodlicoricepizzasample2mp3.mp3,5,1.7051261109144378,-0.31151,-0.07871500000000001,never-heard-this,Licorice Pizza,Jonny Greenwood,Licorice Pizza,2021.0,Comedy Drama Romance,Paul Thomas Anderson
waltertimetheodoreshapirojosegonzalezmarkgrahamthesecretlifeofwaltermittysample1mp3.mp3,5,1.7218311113968061,0.36445,0.5830500000000001,familiar-feeling-not-familiar,Walter Time,"Theodore Shapiro, José González, Mark Graham",The Secret Life of Walter Mitty,2013.0,Adventure Comedy Drama,Ben Stiller
joyturnstosadnessagrowingpersonalitymichaelgiacchinoinsideoutsample1mp3.mp3,5,1.7907638011616502,0.44554499999999997,0.24586000000000002,familiar,Joy Turns into Sadness/A Growing Personality,Michael Giacchino,Inside Out,2015.0,Animation Adventure Comedy,"Pete Docter, Ronnie Del Carmen"
freehaircutmarcobeltramifreesolosample2mp3.mp3,5,1.8005037943896953,-0.25906,-0.19195,familiar-feeling-not-familiar,Free Haircut,Marco Beltrami,Free Solo,2018.0,Documentary Adventure Sport,"Jimmy Chin, Elizabeth Chai Vasarhelyi"
youarenotacowgarygunnathousandandonesample2mp3.mp3,5,1.8011093047119389,0.461525,0.009160000000000005,never-heard-this,You Are Not A Cow,Gary Gunn,A Thousand and One,2023.0,Crime Drama,A.V. Rockwell
lapunturadellamorteenniomorriconethehatefuleightsample2mp3.mp3,5,1.83997552909977,-0.5375,0.5423,never-heard-this,La Puntura Della Morte,Ennio Morricone,The Hateful Eight,2015.0,Crime Drama Mystery,Quentin Tarantino
freehaircutmarcobeltramifreesolosample1mp3.mp3,5,1.8982392572722988,-0.37506,0.36691,not-sure,Free Haircut,Marco Beltrami,Free Solo,2018.0,Documentary Adventure Sport,"Jimmy Chin, Elizabeth Chai Vasarhelyi"
hungryspiritcornelwilczekthomaserouchtalktomesample1mp3.mp3,5,1.9122197492738424,-0.06102,-0.8675,familiar-feeling-not-familiar,Hungry Spirit,"Cornel Wilczek, Thomas E Rouch",Talk To Me,2022.0,Horror Thriller,"Danny Philippou, Michael Philippou"
pawelmykietynlovestoryeosample2mp3.mp3,5,1.9178077563098215,-0.40964999999999996,-0.08708500000000001,never-heard-this,Love Story,Pawel Mykietyn,EO,2022.0,Drama,Jerzy Skolimowski
lovelettersdariomarianelliatonementsample1mp3.mp3,5,1.947066105026686,0.52865,-0.05745,familiar-feeling-not-familiar,Love Letters,Dario Marianelli,Atonement,2008.0,Drama Mystery Romance,Joe Wright
littlewomenalexandredesplatlaurieandjoonthehillsample2mp3.mp3,5,1.9631079881673141,-0.18025,0.53481,never-heard-this,Laurie and Jo on the Hill,Alexandre Desplat,Little Women,2019.0,"Drama, Romance",Greta Gerwig
milkhoney#1arcadefireowenpalletthersample2mp3.mp3,5,1.9771840649401302,0.005,0.36125,never-heard-this,Milk & Honey #1,"Arcade Fire, Owen Pallett",Her,2013.0,Drama Sci-Fi Romance,Spike Jonze
starlightstarbrightheitorpereirapussinbootsthelastwishsample1mp3.mp3,5,1.990109149052418,-0.189125,0.58625,never-heard-this,Star Light-Star Bright,Heitor Pereira,Puss in Boots: The Last Wish,2022.0,Animation Adventure Comedy,"Joel Crawford, Januel Mercado"
lovelettersdariomarianelliatonementsample2mp3.mp3,5,2.0930845273652325,-0.55551,0.175,never-heard-this,Love Letters,Dario Marianelli,Atonement,2008.0,Drama Mystery Romance,Joe Wright
bottomofthelistthehelpthomasnewmansample1mp3.mp3,5,2.101709387910335,-0.18305,-0.0057,never-heard-this,Bottom of the List,Thomas Newman,The Help,2011.0,Drama,Tate Taylor
marriedlifemichaelgiacchinoupsample1mp3.mp3,5,2.1225349201410038,-0.06449,-0.36711,definitely-familiar,Married Life,Michael Giacchino,Up,2009.0,Animation Adventure Comedy,"Pete Docter, Bob Peterson"
rubysthememariusdevriescodasample1mp3.mp3,5,2.1367840081223055,-0.33129,0.011250000000000003,never-heard-this,Ruby's Theme,Marius de Vries,Coda,2021.0,Comedy Drama Music,Sian Heder
everythingeverywhereallatonceinanotherlifesonluxsample2mp3.mp3,5,2.1599726631057887,-0.5525,0.0,never-heard-this,In Another Life,"Son Lux, Rafiq Bhatia, Ryan Lott",Everything Everywhere All At Once,2022.0,"Action, Adventure, Comedy","Daniel Kwan, Daniel Scheinert"
rubysthememariusdevriescodasample2mp3.mp3,5,2.1706990482883506,0.11852,-0.28547,never-heard-this,Ruby's Theme,Marius de Vries,Coda,2021.0,Comedy Drama Music,Sian Heder
mainthemeterenceblanchardblackkklansmansample1mp3.mp3,5,2.1918823483641474,0.18083,-0.55825,never-heard-this,Main Theme,Terence Blanchard,BlacKkKlansman,2018.0,Biography Crime Comedy,Spike Lee
themysteryofinisherincarterburwellthebansheesofinisherinsample2mp3.mp3,5,2.1993510878357965,0.3463,0.60688,familiar,The Mystery Of Inisherin,Carter Burwell,The Banshees of Inisherin,2022.0,Comedy Drama,Martin McDonagh
ingloriousbasterdsthegreenleavesofsummernickperitosample1mp3.mp3,5,2.224275326047997,0.17924,-0.270995,familiar-feeling-not-familiar,The Green Leaves of Summer,Nick Perito,Inglorious Basterds,2009.0,Adventure Drama War,Quentin Tarantino
